# AQL Language Specification: BigInteger & BigDecimal (0d literals)
# Format: input<TAB>expected<TAB>description
#
# Two arbitrary-precision exact numeric leaves under Scalar/Number, opted
# into via the `0d` literal prefix:
#   0d123    → BigInteger (math/big, unbounded, exact integers)
#   0d12.5   → BigDecimal (cockroachdb/apd, exact base-10)
# A `.` OR an exponent makes a 0d literal a BigDecimal.
# Integer/Float are unchanged. See design/BIGNUM-0D.0.md.

# ───────── literals & typeof ─────────
"aql:math-util" import end  MathUtil.sqrt 0d4	0d2.000000000000000000000000000000000	sqrt of a Big → BigDecimal (exact context)
"aql:math-util" import end  MathUtil.sqrt 0d2 typeof	BigDecimal	apd-backed transcendental returns BigDecimal
"aql:math-util" import end  MathUtil.log10 0d1000	0d3.000000000000000000000000000000000	log10 of a Big → BigDecimal
"aql:math-util" import end  MathUtil.cbrt 0d27 typeof	BigDecimal	cbrt is apd-backed
"aql:math-util" import end  MathUtil.sqrt 16.0	4.0	Float arg stays on the Float path (unchanged)
"aql:math-util" import end  MathUtil.sin 0d2 typeof	Float	trig has no exact apd form → Float (lossy)
0d2 pow 0d0.5 typeof	BigDecimal	fractional pow → BigDecimal (apd Pow)

# ───────── with-decimal: scoped rounding context ─────────
with-decimal {precision: 5} [0d1.0 div 0d3.0]	0d0.33333	precision override inside the block
with-decimal {precision: 4 rounding: "down"} [0d2.0 div 0d3.0]	0d0.6666	rounding override (round-down truncates)
with-decimal {precision: 4 rounding: "half-even"} [0d2.0 div 0d3.0]	0d0.6667	half-even rounds the last digit up
with-decimal {precision: 6} [with-decimal {precision: 3} [0d1.0 div 0d3.0]]	0d0.333	nested blocks: inner override wins
"aql:math-util" import end  with-decimal {precision: 10} [0d2 MathUtil.sqrt]	0d1.414213562	the context also threads through transcendentals

# ───────── convert (explicit, exactness-preserving) ─────────
convert BigInteger 42	0d42	Integer → BigInteger (exact)
convert BigDecimal 42	0d42	Integer → BigDecimal (exact)
convert BigDecimal 0d7	0d7	BigInteger → BigDecimal (exact)
convert BigInteger "12345678901234567890123"	0d12345678901234567890123	String → BigInteger (beyond int64)
convert BigDecimal "3.14159"	0d3.14159	String → BigDecimal (exact, no Float rounding)
0d255 convert Integer	255	BigInteger → Integer (in range)
0d3.99 convert Integer	3	BigDecimal → Integer truncates toward zero
convert Float 0d2.5	2.5	BigDecimal → Float (documented lossy)
# A Float never silently becomes an exact Big type (WAT Exhibit L).
convert BigInteger 3.14	ERROR:cannot convert Float	Float → BigInteger refused
convert BigDecimal 3.14	ERROR:cannot convert Float	Float → BigDecimal refused

# ───────── NEGATIVE: malformed 0d literals & zero divisor ─────────
0d	ERROR:syntax_error	0d with no digits
0d1__0	ERROR:syntax_error	repeated underscore
0d1 div 0d0	ERROR:division by zero	BigInteger divide by zero
0d1 mod 0d0	ERROR:modulo by zero	BigInteger modulo by zero
0d1.0 div 0d0.0	ERROR:division by zero	BigDecimal divide by zero
